timestamp,sample_id,attack_probability,decision_label
1766761407,3039,0.012877033,ALERT
1766761408,3040,0.013436304,ALERT
1766761409,3041,0.9999993,ALERT
1766761410,3042,0.00017289339,NORMAL
1766761411,3043,0.02404108,ALERT
1766761412,3044,0.0028725772,ALERT
1766761413,3045,1.5272895e-05,NORMAL
1766761414,3046,0.0013860487,ALERT
1766761415,3047,0.13067214,ALERT
1766761416,3048,0.010806994,ALERT
1766761417,3049,0.99913317,ALERT
1766761418,3050,0.87628555,ALERT
1766761419,3051,1.2039245e-05,NORMAL
1766761420,3052,0.012925303,ALERT
1766761421,3053,3.2727644e-06,NORMAL
1766761422,3054,0.9999938,ALERT
1766761423,3055,0.3983589,ALERT
1766761424,3056,0.9999523,ALERT
1766761425,3057,1.0789072e-05,NORMAL
1766761426,3058,0.0001563035,NORMAL
1766761427,3059,6.7649466e-06,NORMAL
1766761428,3060,0.61784905,ALERT
1766761429,3061,0.9999999,ALERT
1766761430,3062,4.388891e-06,NORMAL
1766761431,3063,3.138769e-05,NORMAL
1766761432,3064,2.2408144e-06,NORMAL
1766761433,3065,4.4715343e-05,NORMAL
1766761434,3066,0.9991837,ALERT
1766761435,3067,0.013950226,ALERT
1766761436,3068,0.9999956,ALERT
1766761437,3069,0.999974,ALERT
1766761438,3070,0.008364879,ALERT
1766761439,3071,0.61784905,ALERT
1766761440,3072,0.059095725,ALERT
1766761441,3073,0.03995831,ALERT
1766761442,3074,0.99567884,ALERT
1766761443,3075,3.0082026e-06,NORMAL
1766761444,3076,0.17799076,ALERT
1766761445,3077,0.016510421,ALERT
1766761446,3078,0.99999976,ALERT
1766761447,3079,3.407791e-05,NORMAL
1766761448,3080,0.99954635,ALERT
1766761449,3081,6.574416e-05,NORMAL
1766761450,3082,0.9999943,ALERT
1766761451,3083,4.2011666e-06,NORMAL
1766761452,3084,0.99999976,ALERT
1766761453,3085,0.998547,ALERT
1766761454,3086,1.7591885e-05,NORMAL
1766761455,3087,0.036710545,ALERT
1766761456,3088,2.6042055e-06,NORMAL
1766761457,3089,0.001185596,ALERT
1766761458,3090,1.0269917e-05,NORMAL
1766761459,3091,0.0053827525,ALERT
1766761460,3092,0.036952354,ALERT
1766761461,3093,0.026613532,ALERT
1766761462,3094,0.99999976,ALERT
1766761463,3095,0.999997,ALERT
1766761464,3096,0.13339615,ALERT
1766761465,3097,0.00021856837,NORMAL
1766761466,3098,5.4895347e-05,NORMAL
1766761467,3099,0.99999917,ALERT
1766761468,3100,5.19995e-05,NORMAL
1766761469,3101,0.004583131,ALERT
1766761470,3102,0.9999945,ALERT
1766761471,3103,0.99999976,ALERT
1766761472,3104,2.3793546e-06,NORMAL
1766761473,3105,0.9993869,ALERT
1766761474,3106,0.00029717575,NORMAL
1766761475,3107,6.591847e-06,NORMAL
1766761476,3108,4.7073976e-05,NORMAL
1766761477,3109,0.01630134,ALERT
1766761478,3110,5.7195335e-05,NORMAL
1766761479,3111,0.01124683,ALERT
1766761480,3112,0.00019685309,NORMAL
1766761481,3113,0.0005150062,NORMAL
1766761482,3114,0.0013397519,ALERT
1766761483,3115,1.6400305e-05,NORMAL
1766761484,3116,0.00021142987,NORMAL
1766761485,3117,0.9981172,ALERT
1766761486,3118,0.99947363,ALERT
1766761487,3119,0.9998832,ALERT
1766761488,3120,0.26557568,ALERT
1766761489,3121,0.9988914,ALERT
1766761490,3122,0.9995192,ALERT
1766761491,3123,0.010806994,ALERT
1766761492,3124,7.723149e-05,NORMAL
1766761493,3125,0.0327862,ALERT
1766761494,3126,3.2911053e-06,NORMAL
1766761495,3127,4.8401092e-05,NORMAL
1766761496,3128,0.99999976,ALERT
1766761497,3129,0.0031899244,ALERT
1766761498,3130,6.9035973e-06,NORMAL
1766761499,3131,0.21010444,ALERT
1766761500,3132,0.99135745,ALERT
1766761501,3133,5.2604497e-05,NORMAL
1766761502,3134,2.4964469e-05,NORMAL
1766761503,3135,0.020969097,ALERT
1766761504,3136,4.7530833e-05,NORMAL
1766761505,3137,0.9999931,ALERT
1766761506,3138,0.999998,ALERT
1766761507,3139,0.048062205,ALERT
1766761508,3140,0.9999937,ALERT
1766761509,3141,0.9999999,ALERT
1766761510,3142,0.9999999,ALERT
1766761511,3143,0.9977544,ALERT
1766761512,3144,5.516745e-05,NORMAL
1766761513,3145,0.00031804413,NORMAL
1766761514,3146,1.8556419e-05,NORMAL
1766761515,3147,0.00024934448,NORMAL
1766761516,3148,0.005237552,ALERT
1766761517,3149,0.9999968,ALERT
1766761518,3150,0.0012305991,ALERT
1766761519,3151,1.6148757e-05,NORMAL
1766761520,3152,1.3329607e-06,NORMAL
1766761521,3153,0.9999999,ALERT
1766761522,3154,0.9999875,ALERT
1766761523,3155,0.9999871,ALERT
1766761524,3156,0.9999999,ALERT
1766761525,3157,0.0068409485,ALERT
1766761526,3158,7.2066587e-06,NORMAL
1766761527,3159,0.9243582,ALERT
1766761528,3160,0.9999956,ALERT
1766761529,3161,1.7334702e-05,NORMAL
1766761530,3162,8.825265e-06,NORMAL
1766761531,3163,0.014607041,ALERT
1766761532,3164,0.9998784,ALERT
1766761533,3165,0.99999774,ALERT
1766761534,3166,0.9999982,ALERT
1766761535,3167,5.8082646e-06,NORMAL
1766761536,3168,9.97903e-06,NORMAL
1766761537,3169,7.3885203e-06,NORMAL
1766761538,3170,1.3309474e-05,NORMAL
1766761539,3171,0.99999857,ALERT
1766761540,3172,0.999997,ALERT
1766761541,3173,2.3378443e-06,NORMAL
1766761542,3174,4.514518e-05,NORMAL
1766761543,3175,0.27199635,ALERT
1766761544,3176,0.99992394,ALERT
1766761545,3177,8.066766e-06,NORMAL
1766761546,3178,0.012208444,ALERT
1766761547,3179,0.9964864,ALERT
1766761548,3180,0.9999044,ALERT
1766761549,3181,0.078334086,ALERT
1766761550,3182,0.9999968,ALERT
1766761551,3183,0.00036444343,NORMAL
1766761552,3184,3.909127e-05,NORMAL
1766761553,3185,4.4856406e-06,NORMAL
1766761554,3186,0.0015018693,ALERT
1766761555,3187,0.30156258,ALERT
1766761556,3188,0.00018102878,NORMAL
1766761557,3189,0.83398193,ALERT
1766761558,3190,1.2968002e-05,NORMAL
1766761559,3191,0.99961936,ALERT
1766761560,3192,0.99939525,ALERT
1766761561,3193,0.99986064,ALERT
1766761562,3194,0.0049160193,ALERT
1766761563,3195,0.60957605,ALERT
1766761564,3196,0.9999989,ALERT
1766761565,3197,7.633212e-06,NORMAL
1766761566,3198,0.007278103,ALERT
1766761567,3199,0.9997018,ALERT
1766761568,3200,0.9993094,ALERT
1766761569,3201,0.0327862,ALERT
1766761570,3202,0.07984383,ALERT
1766761571,3203,2.244053e-05,NORMAL
1766761572,3204,9.317827e-05,NORMAL
1766761573,3205,0.07198048,ALERT
1766761574,3206,9.512012e-05,NORMAL
1766761575,3207,0.9999939,ALERT
1766761576,3208,0.00010190971,NORMAL
1766761577,3209,0.038363107,ALERT
1766761578,3210,0.0006882905,NORMAL
1766761579,3211,2.6627226e-06,NORMAL
1766761580,3212,5.953436e-06,NORMAL
1766761581,3213,7.4155537e-07,NORMAL
1766761582,3214,0.99999976,ALERT
1766761583,3215,0.99997663,ALERT
1766761584,3216,0.99999976,ALERT
1766761585,3217,0.9407735,ALERT
1766761586,3218,0.99999404,ALERT
1766761587,3219,7.014453e-06,NORMAL
1766761588,3220,0.0018940964,ALERT
1766761589,3221,1.4419378e-05,NORMAL
1766761590,3222,0.99999976,ALERT
1766761591,3223,0.013251297,ALERT
1766761592,3224,0.044124477,ALERT
1766761593,3225,0.00040310962,NORMAL
1766761594,3226,3.7320784e-05,NORMAL
1766761595,3227,0.0011514961,ALERT
1766761596,3228,0.00011116387,NORMAL
1766761597,3229,0.9999323,ALERT
1766761598,3230,0.9997744,ALERT
1766761599,3231,0.9999038,ALERT
1766761600,3232,0.9999975,ALERT
1766761601,3233,5.6790655e-06,NORMAL
1766761602,3234,0.9999857,ALERT
1766761603,3235,4.2944124e-05,NORMAL
1766761604,3236,2.8658264e-05,NORMAL
1766761605,3237,2.9267963e-05,NORMAL
1766761606,3238,5.573676e-06,NORMAL
1766761607,3239,0.41426948,ALERT
1766761608,3240,4.8029946e-05,NORMAL
1766761609,3241,0.000103249,NORMAL
1766761610,3242,5.1169923e-06,NORMAL
1766761611,3243,0.06667488,ALERT
1766761612,3244,3.8667666e-05,NORMAL
1766761613,3245,2.9701281e-05,NORMAL
1766761614,3246,0.33181733,ALERT
1766761615,3247,0.031388693,ALERT
1766761616,3248,0.0012043065,ALERT
1766761617,3249,0.00022305388,NORMAL
1766761618,3250,0.9997687,ALERT
1766761619,3251,2.8550633e-06,NORMAL
1766761620,3252,0.010422773,ALERT
1766761621,3253,0.00022539572,NORMAL
1766761622,3254,0.99999905,ALERT
1766761623,3255,0.00016650459,NORMAL
1766761624,3256,0.9999969,ALERT
1766761625,3257,0.32619005,ALERT
1766761626,3258,0.99999774,ALERT
1766761627,3259,5.3048184e-06,NORMAL
1766761628,3260,1.8823648e-05,NORMAL
1766761629,3261,0.99980456,ALERT
1766761630,3262,5.4506563e-06,NORMAL
1766761631,3263,6.611668e-05,NORMAL
1766761632,3264,7.507206e-06,NORMAL
1766761633,3265,0.86710036,ALERT
1766761634,3266,0.9996111,ALERT
1766761635,3267,0.99999905,ALERT
1766761636,3268,0.00078790245,NORMAL
1766761637,3269,0.99999785,ALERT
1766761638,3270,0.9999945,ALERT
1766761639,3271,0.9702092,ALERT
1766761640,3272,0.009094795,ALERT
1766761641,3273,1.5318888e-05,NORMAL
1766761642,3274,0.41618416,ALERT
1766761643,3275,0.99999046,ALERT
1766761644,3276,0.010548528,ALERT
1766761645,3277,0.0016805504,ALERT
1766761646,3278,0.9999006,ALERT
1766761647,3279,0.9973314,ALERT
1766761648,3280,3.8529783e-05,NORMAL
1766761649,3281,0.00012807485,NORMAL
1766761650,3282,0.9999987,ALERT
1766761651,3283,0.99861944,ALERT
1766761652,3284,0.003040472,ALERT
1766761653,3285,0.0018895064,ALERT
1766761654,3286,3.1627675e-05,NORMAL
1766761655,3287,8.400363e-06,NORMAL
1766761656,3288,0.9999969,ALERT
1766761657,3289,0.108368814,ALERT
1766761658,3290,7.110537e-06,NORMAL
1766761659,3291,0.9999007,ALERT
1766761660,3292,0.0014393588,ALERT
1766761661,3293,6.170016e-06,NORMAL
1766761662,3294,0.9997297,ALERT
1766761663,3295,0.9999999,ALERT
1766761664,3296,2.9361896e-05,NORMAL
1766761665,3297,0.009175504,ALERT
1766761666,3298,0.016033487,ALERT
1766761667,3299,1.3696773e-05,NORMAL
1766761668,3300,0.99997914,ALERT
1766761669,3301,0.002386662,ALERT
1766761670,3302,0.000103249,NORMAL
1766761671,3303,2.1673593e-05,NORMAL
1766761672,3304,0.053277425,ALERT
1766761673,3305,0.03709638,ALERT
1766761674,3306,0.00073402177,NORMAL
1766761675,3307,2.756476e-06,NORMAL
1766761676,3308,0.99980456,ALERT
1766761677,3309,0.99999976,ALERT
1766761678,3310,4.4283024e-06,NORMAL
1766761679,3311,2.5310119e-05,NORMAL
1766761680,3312,0.99986565,ALERT
1766761681,3313,0.2725401,ALERT
1766761682,3314,0.99999976,ALERT
1766761683,3315,0.9999969,ALERT
1766761684,3316,9.7891396e-05,NORMAL
1766761685,3317,0.034055505,ALERT
1766761686,3318,0.005034556,ALERT
1766761687,3319,0.0017556687,ALERT
1766761688,3320,0.031388693,ALERT
1766761689,3321,2.2737895e-05,NORMAL
1766761690,3322,0.05253899,ALERT
1766761691,3323,0.0020533605,ALERT
1766761692,3324,0.081685655,ALERT
1766761693,3325,0.99933654,ALERT
1766761694,3326,1.6089543e-05,NORMAL
1766761695,3327,0.9999999,ALERT
1766761696,3328,6.794283e-05,NORMAL
1766761697,3329,0.99999917,ALERT
1766761698,3330,0.9999999,ALERT
1766761699,3331,0.9999857,ALERT
1766761700,3332,3.7770165e-05,NORMAL
1766761701,3333,0.9992619,ALERT
1766761702,3334,0.99005324,ALERT
1766761703,3335,0.0003975137,NORMAL
1766761704,3336,0.25430202,ALERT
1766761705,3337,4.1425294e-05,NORMAL
1766761706,3338,0.07818954,ALERT
1766761707,3339,1.3019387e-06,NORMAL
1766761708,3340,3.1531613e-06,NORMAL
1766761709,3341,0.0003278533,NORMAL
1766761710,3342,0.99998486,ALERT
1766761711,3343,0.05708921,ALERT
1766761712,3344,0.6756236,ALERT
1766761713,3345,1.7488326e-05,NORMAL
1766761714,3346,0.0015497038,ALERT
1766761715,3347,0.2168053,ALERT
1766761716,3348,0.9999087,ALERT
1766761717,3349,0.9999918,ALERT
1766761718,3350,0.99999833,ALERT
1766761719,3351,0.99999774,ALERT
1766761720,3352,0.0027372856,ALERT
1766761721,3353,2.7786578e-05,NORMAL
1766761722,3354,0.999376,ALERT
1766761723,3355,2.3424125e-06,NORMAL
1766761724,3356,0.9999976,ALERT
1766761725,3357,4.836953e-05,NORMAL
1766761726,3358,0.11452875,ALERT
1766761727,3359,0.011151924,ALERT
1766761728,3360,0.9998654,ALERT
1766761729,3361,0.016004423,ALERT
1766761730,3362,0.9999938,ALERT
1766761731,3363,0.023573136,ALERT
1766761732,3364,3.5716494e-06,NORMAL
1766761733,3365,0.14060667,ALERT
1766761734,3366,0.0001256852,NORMAL
1766761735,3367,0.009288553,ALERT
1766761736,3368,7.097143e-06,NORMAL
1766761737,3369,0.99998915,ALERT
1766761738,3370,0.3983589,ALERT
1766761739,3371,0.97651196,ALERT
1766761740,3372,0.9999926,ALERT
1766761741,3373,6.2808035e-06,NORMAL
1766761742,3374,0.0002217189,NORMAL
1766761743,3375,6.629857e-06,NORMAL
1766761744,3376,0.0043760766,ALERT
1766761745,3377,0.012022565,ALERT
1766761746,3378,0.27138808,ALERT
1766761747,3379,0.026382554,ALERT
1766761748,3380,5.791565e-05,NORMAL
1766761749,3381,0.9996226,ALERT
1766761750,3382,2.5648322e-05,NORMAL
1766761751,3383,0.99992263,ALERT
1766761752,3384,0.11074622,ALERT
1766761753,3385,0.000431219,NORMAL
1766761754,3386,2.9728739e-05,NORMAL
1766761755,3387,0.075241305,ALERT
1766761756,3388,0.9938412,ALERT
1766761757,3389,2.8431543e-06,NORMAL
1766761758,3390,0.61312795,ALERT
1766761759,3391,0.33181733,ALERT
1766761760,3392,4.1801533e-05,NORMAL
1766761761,3393,0.9999999,ALERT
1766761762,3394,0.0036710317,ALERT
1766761763,3395,0.0010144521,ALERT
1766761764,3396,0.99999404,ALERT
1766761765,3397,0.41676635,ALERT
1766761766,3398,0.059577964,ALERT
1766761767,3399,2.8827686e-05,NORMAL
1766761768,3400,0.00042341303,NORMAL
1766761769,3401,7.791241e-06,NORMAL
1766761770,3402,0.9999976,ALERT
1766761771,3403,0.9998822,ALERT
1766761772,3404,0.002614829,ALERT
1766761773,3405,0.0015195287,ALERT
1766761774,3406,0.9997496,ALERT
1766761775,3407,0.00015656096,NORMAL
1766761776,3408,0.9999989,ALERT
1766761777,3409,0.069034696,ALERT
1766761778,3410,0.08745404,ALERT
1766761779,3411,0.0327862,ALERT
1766761780,3412,0.06050931,ALERT
1766761781,3413,0.031136839,ALERT
1766761782,3414,0.9988626,ALERT
1766761783,3415,0.00022223723,NORMAL
1766761784,3416,0.9999008,ALERT
1766761785,3417,0.06695955,ALERT
1766761786,3418,0.00919571,ALERT
1766761787,3419,0.9999968,ALERT
1766761788,3420,0.98541254,ALERT
1766761789,3421,2.9427665e-06,NORMAL
1766761790,3422,0.90772885,ALERT
1766761791,3423,0.99999213,ALERT
1766761792,3424,0.00020818082,NORMAL
1766761793,3425,0.99998856,ALERT
1766761794,3426,6.0950583e-06,NORMAL
1766761795,3427,0.0012095164,ALERT
1766761796,3428,0.59241,ALERT
1766761797,3429,0.9999999,ALERT
1766761798,3430,0.96359366,ALERT
1766761799,3431,0.32063004,ALERT
1766761800,3432,0.002275483,ALERT
1766761801,3433,0.99942124,ALERT
1766761802,3434,4.3060016e-05,NORMAL
1766761803,3435,0.00018271437,NORMAL
1766761804,3436,0.003028866,ALERT
1766761805,3437,8.861098e-06,NORMAL
1766761806,3438,0.061249707,ALERT
1766761807,3439,0.0050313254,ALERT
1766761808,3440,0.0009263239,NORMAL
1766761809,3441,0.9999614,ALERT
1766761810,3442,2.5030959e-06,NORMAL
1766761811,3443,0.33559862,ALERT
1766761812,3444,0.99999905,ALERT
1766761813,3445,0.99919194,ALERT
1766761814,3446,2.6041036e-05,NORMAL
1766761815,3447,0.5583683,ALERT
1766761816,3448,0.99999833,ALERT
1766761817,3449,0.70103437,ALERT
1766761818,3450,3.3773857e-05,NORMAL
1766761819,3451,0.38177598,ALERT
1766761820,3452,3.596716e-05,NORMAL
1766761821,3453,0.9999938,ALERT
1766761822,3454,2.8931013e-06,NORMAL
1766761823,3455,0.0083267605,ALERT
1766761824,3456,0.00039307127,NORMAL
1766761825,3457,3.0523093e-05,NORMAL
1766761826,3458,0.0090170065,ALERT
1766761827,3459,0.9762266,ALERT
1766761828,3460,2.1025025e-06,NORMAL
1766761829,3461,0.0014522887,ALERT
1766761830,3462,0.0029560484,ALERT
1766761831,3463,0.9999999,ALERT
1766761832,3464,0.9999534,ALERT
1766761833,3465,0.9998585,ALERT
1766761834,3466,2.4333042e-06,NORMAL
1766761835,3467,0.0007989138,NORMAL
1766761836,3468,0.012416836,ALERT
1766761837,3469,0.99985075,ALERT
1766761838,3470,0.9999857,ALERT
1766761839,3471,5.8153186e-05,NORMAL
1766761840,3472,0.03334192,ALERT
1766761841,3473,5.663014e-05,NORMAL
1766761842,3474,0.016690267,ALERT
1766761843,3475,0.30062118,ALERT
1766761844,3476,3.093623e-05,NORMAL
1766761845,3477,0.9999989,ALERT
1766761846,3478,0.9995192,ALERT
1766761847,3479,0.015796626,ALERT
1766761848,3480,0.78433955,ALERT
1766761849,3481,0.0036786138,ALERT
1766761850,3482,0.81258464,ALERT
1766761851,3483,0.9846298,ALERT
1766761852,3484,0.00014497266,NORMAL
1766761853,3485,0.00041508934,NORMAL
1766761854,3486,0.08193078,ALERT
1766761855,3487,3.5829794e-06,NORMAL
1766761856,3488,3.2912576e-05,NORMAL
1766761857,3489,0.99993825,ALERT
1766761858,3490,0.48350307,ALERT
1766761859,3491,0.9999962,ALERT
1766761860,3492,0.19693346,ALERT
1766761861,3493,0.015771143,ALERT
1766761862,3494,0.997531,ALERT
1766761863,3495,0.9999943,ALERT
1766761864,3496,0.74429035,ALERT
1766761865,3497,0.0327862,ALERT
1766761866,3498,0.00013694595,NORMAL
1766761867,3499,0.99980456,ALERT
1766761868,3500,0.0021175374,ALERT
1766761869,3501,3.2614416e-06,NORMAL
1766761870,3502,0.9989104,ALERT
1766761871,3503,8.4493895e-06,NORMAL
1766761872,3504,0.0011189246,ALERT
1766761873,3505,0.99942124,ALERT
1766761874,3506,9.0672605e-05,NORMAL
1766761875,3507,0.99999094,ALERT
1766761876,3508,0.9999958,ALERT
1766761877,3509,0.0007096437,NORMAL
1766761878,3510,1.8640774e-05,NORMAL
1766761879,3511,4.791684e-06,NORMAL
1766761880,3512,4.1837866e-05,NORMAL
1766761881,3513,0.0007923322,NORMAL
1766761882,3514,0.99987304,ALERT
1766761883,3515,0.99999976,ALERT
1766761884,3516,0.018368963,ALERT
1766761885,3517,0.99866545,ALERT
1766761886,3518,0.0011752845,ALERT
1766761887,3519,6.906748e-05,NORMAL
1766761888,3520,0.9821364,ALERT
1766761889,3521,0.0049182754,ALERT
1766761890,3522,0.0016048822,ALERT
1766761891,3523,0.020895243,ALERT
1766761892,3524,0.8404735,ALERT
1766761893,3525,0.99999607,ALERT
1766761894,3526,6.547182e-05,NORMAL
1766761895,3527,4.193993e-06,NORMAL
1766761896,3528,0.9992913,ALERT
1766761897,3529,0.6608125,ALERT
1766761898,3530,0.9999503,ALERT
1766761899,3531,0.00036879472,NORMAL
1766761900,3532,0.0007468637,NORMAL
1766761901,3533,3.4285513e-06,NORMAL
1766761902,3534,1.6148614e-06,NORMAL
1766761903,3535,0.012930524,ALERT
1766761904,3536,0.99942124,ALERT
1766761905,3537,0.0012691335,ALERT
1766761906,3538,0.0009022945,NORMAL
1766761907,3539,6.4753665e-05,NORMAL
1766761908,3540,0.9999989,ALERT
1766761909,3541,2.267964e-05,NORMAL
1766761910,3542,0.01672584,ALERT
1766761911,3543,0.06193031,ALERT
1766761912,3544,0.00043522316,NORMAL
1766761913,3545,1.6294576e-05,NORMAL
1766761914,3546,0.99999857,ALERT
1766761915,3547,0.00029706102,NORMAL
1766761916,3548,1.4725944e-05,NORMAL
1766761917,3549,0.9997578,ALERT
1766761918,3550,0.9999938,ALERT
1766761919,3551,0.99999905,ALERT
1766761920,3552,0.9999869,ALERT
1766761921,3553,9.1513875e-06,NORMAL
1766761922,3554,0.99942124,ALERT
1766761923,3555,0.07335155,ALERT
1766761924,3556,4.7530833e-05,NORMAL
1766761925,3557,0.9999912,ALERT
1766761926,3558,1.5451024e-05,NORMAL
1766761927,3559,0.0052183336,ALERT
1766761928,3560,0.0006602568,NORMAL
1766761929,3561,0.69758344,ALERT
1766761930,3562,0.99999535,ALERT
1766761931,3563,5.1404454e-06,NORMAL
1766761932,3564,0.004758735,ALERT
1766761933,3565,0.89630115,ALERT
1766761934,3566,4.999717e-06,NORMAL
1766761935,3567,0.47146374,ALERT
1766761936,3568,0.9999974,ALERT
1766761937,3569,0.006861224,ALERT
1766761938,3570,0.001012044,ALERT
1766761939,3571,3.229445e-05,NORMAL
1766761940,3572,0.99999976,ALERT
1766761941,3573,0.60631996,ALERT
1766761942,3574,0.0019799834,ALERT
1766761943,3575,1.0634698e-05,NORMAL
1766761944,3576,4.6216865e-05,NORMAL
1766761945,3577,0.9221187,ALERT
1766761946,3578,1.2399358e-05,NORMAL
1766761947,3579,0.9999957,ALERT
1766761948,3580,0.03777239,ALERT
1766761949,3581,0.99841356,ALERT
1766761950,3582,0.009895569,ALERT
1766761951,3583,0.00015619503,NORMAL
1766761952,3584,0.99999857,ALERT
1766761953,3585,0.99984825,ALERT
1766761954,3586,0.9995295,ALERT
1766761955,3587,0.9999511,ALERT
1766761956,3588,0.9303495,ALERT
1766761957,3589,0.999998,ALERT
1766761958,3590,0.9998915,ALERT
1766761959,3591,5.372666e-06,NORMAL
1766761960,3592,0.00020170935,NORMAL
1766761961,3593,0.99999976,ALERT
1766761962,3594,1.9946156e-06,NORMAL
1766761963,3595,9.895588e-05,NORMAL
1766761964,3596,0.99969923,ALERT
1766761965,3597,0.0002498709,NORMAL
1766761966,3598,0.9999962,ALERT
1766761967,3599,0.9999993,ALERT
1766761968,3600,1.9779839e-06,NORMAL
1766761969,3601,0.40194216,ALERT
1766761970,3602,0.9999958,ALERT
1766761971,3603,6.438639e-06,NORMAL
1766761972,3604,8.745128e-06,NORMAL
1766761973,3605,3.9859547e-06,NORMAL
1766761974,3606,0.99983466,ALERT
1766761975,3607,0.36932713,ALERT
1766761976,3608,0.9999877,ALERT
1766761977,3609,0.99999094,ALERT
1766761978,3610,0.9999343,ALERT
1766761979,3611,0.99992895,ALERT
1766761980,3612,2.3247503e-05,NORMAL
1766761981,3613,0.0058390414,ALERT
1766761982,3614,3.8823596e-06,NORMAL
1766761983,3615,7.187632e-06,NORMAL
1766761984,3616,0.9999974,ALERT
1766761985,3617,0.99957615,ALERT
1766761986,3618,2.1051947e-05,NORMAL
1766761987,3619,0.99942124,ALERT
1766761988,3620,0.9993279,ALERT
1766761989,3621,0.8595906,ALERT
1766761990,3622,0.99999976,ALERT
1766761991,3623,0.99999475,ALERT
1766761992,3624,0.15661989,ALERT
1766761993,3625,3.0181629e-05,NORMAL
1766761994,3626,0.011409451,ALERT
1766761995,3627,1.8245839e-05,NORMAL
1766761996,3628,0.99999535,ALERT
1766761997,3629,0.0045301756,ALERT
1766761998,3630,0.99935263,ALERT
1766761999,3631,0.99899226,ALERT
1766762000,3632,0.99876106,ALERT
1766762001,3633,0.00010425239,NORMAL
1766762002,3634,3.2941387e-06,NORMAL
1766762003,3635,0.99999344,ALERT
1766762004,3636,0.9999888,ALERT
1766762005,3637,0.99990344,ALERT
1766762006,3638,0.0047272653,ALERT
1766762007,3639,3.443563e-05,NORMAL
1766762008,3640,0.99987936,ALERT
1766762009,3641,0.9732496,ALERT
1766762010,3642,0.99997985,ALERT
1766762011,3643,1.7982147e-05,NORMAL
1766762012,3644,0.013494536,ALERT
1766762013,3645,0.9999999,ALERT
1766762014,3646,0.9999999,ALERT
1766762015,3647,0.99942124,ALERT
1766762016,3648,0.5087353,ALERT
1766762017,3649,0.99342805,ALERT
1766762018,3650,0.00059346715,NORMAL
1766762019,3651,0.9995048,ALERT
1766762020,3652,0.04610489,ALERT
1766762021,3653,0.9988255,ALERT
1766762022,3654,0.46764362,ALERT
1766762023,3655,0.27490234,ALERT
1766762024,3656,4.056985e-05,NORMAL
1766762025,3657,0.00019144501,NORMAL
1766762026,3658,0.9999782,ALERT
1766762027,3659,0.999131,ALERT
1766762028,3660,0.9999993,ALERT
1766762029,3661,0.99999976,ALERT
1766762030,3662,0.094382696,ALERT
1766762031,3663,0.028171865,ALERT
1766762032,3664,0.99798167,ALERT
1766762033,3665,0.9999969,ALERT
1766762034,3666,8.615027e-06,NORMAL
1766762035,3667,4.8033967e-06,NORMAL
1766762036,3668,0.9999875,ALERT
1766762037,3669,0.99999964,ALERT
1766762038,3670,0.999759,ALERT
1766762039,3671,0.99999976,ALERT
1766762040,3672,0.053294517,ALERT
1766762041,3673,0.031388693,ALERT
1766762042,3674,0.9999995,ALERT
1766762043,3675,0.99981683,ALERT
1766762044,3676,0.090094835,ALERT
1766762045,3677,3.0301919e-05,NORMAL
1766762046,3678,1.0165498e-05,NORMAL
1766762047,3679,0.47013798,ALERT
1766762048,3680,0.9994103,ALERT
1766762049,3681,0.9976132,ALERT
1766762050,3682,0.059620857,ALERT
1766762051,3683,0.999998,ALERT
1766762052,3684,0.03425438,ALERT
1766762053,3685,0.00044623067,NORMAL
1766762054,3686,2.8380608e-05,NORMAL
1766762055,3687,0.99997103,ALERT
1766762056,3688,0.99999917,ALERT
1766762057,3689,0.004003254,ALERT
1766762058,3690,0.9999962,ALERT
1766762059,3691,0.034055505,ALERT
1766762060,3692,0.99953985,ALERT
1766762061,3693,0.99316347,ALERT
1766762062,3694,0.99999106,ALERT
1766762063,3695,0.99976104,ALERT
1766762064,3696,0.0004521669,NORMAL
1766762065,3697,0.040027007,ALERT
1766762066,3698,0.99999475,ALERT
1766762067,3699,0.99998903,ALERT
1766762068,3700,0.0023346893,ALERT
1766762069,3701,2.4565326e-05,NORMAL
1766762070,3702,9.2543e-06,NORMAL
1766762071,3703,6.661756e-06,NORMAL
1766762072,3704,0.7345389,ALERT
1766762073,3705,0.010188621,ALERT
1766762074,3706,0.48438832,ALERT
1766762075,3707,0.020778937,ALERT
1766762076,3708,0.99942124,ALERT
1766762077,3709,6.032377e-05,NORMAL
1766762078,3710,3.6452905e-06,NORMAL
1766762079,3711,7.0073256e-06,NORMAL
1766762080,3712,0.017612036,ALERT
1766762081,3713,1.9822948e-05,NORMAL
1766762082,3714,0.9996032,ALERT
1766762083,3715,3.752524e-05,NORMAL
1766762084,3716,0.9999989,ALERT
1766762085,3717,0.9752328,ALERT
1766762086,3718,0.9999862,ALERT
1766762087,3719,0.0073089404,ALERT
1766762088,3720,0.99950695,ALERT
1766762089,3721,0.99999964,ALERT
1766762090,3722,0.9999286,ALERT
1766762091,3723,7.611634e-05,NORMAL
1766762092,3724,0.9998915,ALERT
1766762093,3725,1.0784862e-06,NORMAL
1766762094,3726,0.99999785,ALERT
1766762095,3727,0.005690991,ALERT
1766762096,3728,2.039859e-06,NORMAL
1766762097,3729,0.01474424,ALERT
1766762098,3730,0.00027374778,NORMAL
1766762099,3731,0.109098785,ALERT
